"","Category_code","COG","Annotation","Category"
"1376","N","COG3351","Archaellum component FlaD/FlaE","Cell motility"
"1377","N","COG3353","Archaellum component FlaF, FlaF/FlaG flagellin family","Cell motility"
"1378","N","COG5443","Flagellar biosynthesis regulator FlbT","Cell motility"
"1379","N","COG1536","Flagellar motor switch protein FliG","Cell motility"
"1380","N","COG1256","Flagellar hook-associated protein FlgK","Cell motility"
"1381","N","COG3352","Archaellum component FlaC","Cell motility"
"1382","N","COG4786","Flagellar basal body rod protein FlgG","Cell motility"
"1383","N","COG1261","Flagella basal body P-ring formation protein FlgA","Cell motility"
"1384","N","COG1558","Flagellar basal body rod protein FlgC","Cell motility"
"1385","N","COG1843","Flagellar hook assembly protein FlgD","Cell motility"
"1386","N","COG3190","Flagellar biogenesis protein FliO","Cell motility"
"1387","N","COG2882","Flagellar biosynthesis chaperone FliJ","Cell motility"
"1388","N","COG4787","Flagellar basal body rod protein FlgF","Cell motility"
"1389","N","COG5603","Subunit of TRAPP, an ER-Golgi tethering complex ","Cell motility"
"1390","N","COG3334","Flagellar motility protein MotE, a chaperone for MotC folding","Cell motility"
"1391","N","COG1955","Archaellum biogenesis protein FlaJ, TadC family","Cell motility"
"1392","N","COG1580","Flagellar basal body-associated protein FliL","Cell motility"
"1393","N","COG5653","Acetyltransferase involved in cellulose biosynthesis, CelD/BcsL family","Cell motility"
"1394","O","COG2135","Putative SOS response-associated peptidase YedK","Posttranslational modification, protein turnover, chaperones"
"1395","O","COG2999","Glutaredoxin 2","Posttranslational modification, protein turnover, chaperones"
"1396","O","COG1973","Hydrogenase maturation factor HypE","Posttranslational modification, protein turnover, chaperones"
"1397","O","COG4232","Thiol:disulfide interchange protein","Posttranslational modification, protein turnover, chaperones"
"1398","O","COG0330","Regulator of protease activity HflC, stomatin/prohibitin superfamily","Posttranslational modification, protein turnover, chaperones"
"1399","O","COG1858","Cytochrome c peroxidase","Posttranslational modification, protein turnover, chaperones"
"1400","O","COG1123","ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain","Posttranslational modification, protein turnover, chaperones"
"1401","O","COG2761","Predicted dithiol-disulfide isomerase, DsbA family","Posttranslational modification, protein turnover, chaperones"
"1402","O","COG5580","Activator of HSP90 ATPase","Posttranslational modification, protein turnover, chaperones"
"1403","O","COG5159","26S proteasome regulatory complex component ","Posttranslational modification, protein turnover, chaperones"
"1404","O","COG3187","Heat shock protein HslJ","Posttranslational modification, protein turnover, chaperones"
"1405","O","COG1975","Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family","Posttranslational modification, protein turnover, chaperones"
"1406","O","COG5541","Vesicle coat complex COPI, zeta subunit ","Posttranslational modification, protein turnover, chaperones"
"1407","O","COG0229","Peptide methionine sulfoxide reductase MsrB","Posttranslational modification, protein turnover, chaperones"
"1408","O","COG3381","Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation","Posttranslational modification, protein turnover, chaperones"
"1409","O","COG2166","Sulfur transfer protein SufE, Fe-S center assembly","Posttranslational modification, protein turnover, chaperones"
"1410","O","COG0316","Fe-S cluster assembly iron-binding protein IscA","Posttranslational modification, protein turnover, chaperones"
"1411","O","COG4260","Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain","Posttranslational modification, protein turnover, chaperones"
"1412","O","COG5206","Glycosylphosphatidylinositol transamidase (GPIT), subunit GPI8","Posttranslational modification, protein turnover, chaperones"
"1413","O","COG1281","Redox-regulated molecular chaperone, HSP33 family","Posttranslational modification, protein turnover, chaperones"
"1414","O","COG0822","NifU homolog involved in Fe-S cluster formation","Posttranslational modification, protein turnover, chaperones"
"1415","O","COG5596","Mitochondrial import inner membrane translocase, subunit TIM22 ","Posttranslational modification, protein turnover, chaperones"
"1416","O","COG5661","Predicted secreted Zn-dependent protease","Posttranslational modification, protein turnover, chaperones"
"1417","O","COG5234","Beta-tubulin folding cofactor D ","Posttranslational modification, protein turnover, chaperones"
"1418","O","COG5664","Predicted secreted Zn-dependent protease","Posttranslational modification, protein turnover, chaperones"
"1419","O","COG3389","Presenilin-like membrane protease, A22 family","Posttranslational modification, protein turnover, chaperones"
"1420","O","COG2151","Metal-sulfur cluster biosynthetic enzyme","Posttranslational modification, protein turnover, chaperones"
"1421","O","COG3672","Predicted transglutaminase-like cysteine proteinase","Posttranslational modification, protein turnover, chaperones"
"1422","O","COG1180","Pyruvate-formate lyase-activating enzyme","Posttranslational modification, protein turnover, chaperones"
"1423","O","COG0068","Hydrogenase maturation factor HypF (carbamoyltransferase)","Posttranslational modification, protein turnover, chaperones"
"1424","O","COG3227","Zn-dependent metalloprotease","Posttranslational modification, protein turnover, chaperones"
"1425","O","COG5540","RING-finger-containing ubiquitin ligase ","Posttranslational modification, protein turnover, chaperones"
"1426","O","COG5647","Cullin, a subunit of E3 ubiquitin ligase ","Posttranslational modification, protein turnover, chaperones"
"1427","O","COG0826","Collagenase-like protease, PrtC family","Posttranslational modification, protein turnover, chaperones"
"1428","O","COG5560","Ubiquitin C-terminal hydrolase ","Posttranslational modification, protein turnover, chaperones"
"1429","O","COG5243","HRD ubiquitin ligase complex, ER membrane component ","Posttranslational modification, protein turnover, chaperones"
"1430","O","COG5160","Protease, Ulp1 family","Posttranslational modification, protein turnover, chaperones"
"1431","O","COG5494","Predicted thioredoxin/glutaredoxin","Posttranslational modification, protein turnover, chaperones"
"1432","O","COG2846","Iron-sulfur cluster repair protein YtfE, RIC family, contains ScdAN and hemerythrin domains","Posttranslational modification, protein turnover, chaperones"
"1433","O","COG2994","ACP:hemolysin acyltransferase (hemolysin-activating protein)","Posttranslational modification, protein turnover, chaperones"
"1434","O","COG1928","Dolichyl-phosphate-mannose--protein O-mannosyl transferase","Posttranslational modification, protein turnover, chaperones"
"1435","O","COG4412","Bacillopeptidase F, M6 metalloprotease family","Posttranslational modification, protein turnover, chaperones"
"1436","O","COG5574","RING-finger-containing E3 ubiquitin ligase ","Posttranslational modification, protein turnover, chaperones"
"1437","O","COG5405","ATP-dependent protease HslVU (ClpYQ), peptidase subunit","Posttranslational modification, protein turnover, chaperones"
"1438","O","COG2168","Sulfur transfer complex TusBCD TusB component, DsrH family","Posttranslational modification, protein turnover, chaperones"
"1439","O","COG2137","SOS response regulatory protein OraA/RecX, interacts with RecA","Posttranslational modification, protein turnover, chaperones"
"1440","O","COG1999","Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family","Posttranslational modification, protein turnover, chaperones"
"1441","O","COG5539","Predicted cysteine protease (OTU family) ","Posttranslational modification, protein turnover, chaperones"
"1442","O","COG1222","ATP-dependent 26S proteasome regulatory subunit","Posttranslational modification, protein turnover, chaperones"
"1443","O","COG1651","Protein-disulfide isomerase","Posttranslational modification, protein turnover, chaperones"
"1444","O","COG5536","Protein prenyltransferase, alpha subunit ","Posttranslational modification, protein turnover, chaperones"
"1445","O","COG1287","Asparagine N-glycosylation enzyme, membrane subunit Stt3","Posttranslational modification, protein turnover, chaperones"
"1446","O","COG3062","Cytoplasmic chaperone NapD for the signal peptide of periplasmic nitrate reductase NapAB","Posttranslational modification, protein turnover, chaperones"
"1447","O","COG0378","Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase","Posttranslational modification, protein turnover, chaperones"
"1448","O","COG2170","Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily","Posttranslational modification, protein turnover, chaperones"
"1449","O","COG5201","SCF ubiquitin ligase, SKP1 component ","Posttranslational modification, protein turnover, chaperones"
"1450","O","COG5116","26S proteasome regulatory complex component ","Posttranslational modification, protein turnover, chaperones"
"1451","O","COG0396","Fe-S cluster assembly ATPase SufC","Posttranslational modification, protein turnover, chaperones"
"1452","O","COG0354","Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification","Posttranslational modification, protein turnover, chaperones"
"1453","O","COG3590","Predicted metalloendopeptidase","Posttranslational modification, protein turnover, chaperones"
"1454","O","COG4574","Serine protease inhibitor ecotin","Posttranslational modification, protein turnover, chaperones"
"1455","O","COG5140","Ubiquitin fusion-degradation protein ","Posttranslational modification, protein turnover, chaperones"
"1456","O","COG3118","Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains","Posttranslational modification, protein turnover, chaperones"
"1457","O","COG5148","26S proteasome regulatory complex, subunit RPN10/PSMD4 ","Posttranslational modification, protein turnover, chaperones"
"1458","O","COG5194","Component of SCF ubiquitin ligase and anaphase-promoting complex ","Posttranslational modification, protein turnover, chaperones"
"1459","O","COG0740","ATP-dependent protease ClpP, protease subunit","Posttranslational modification, protein turnover, chaperones"
"1460","O","COG5131","Ubiquitin-like protein ","Posttranslational modification, protein turnover, chaperones"
"1461","O","COG0326","Molecular chaperone, HSP90 family","Posttranslational modification, protein turnover, chaperones"
"1462","O","COG2039","Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)","Posttranslational modification, protein turnover, chaperones"
"1463","O","COG3346","Cytochrome oxidase assembly protein ShyY1","Posttranslational modification, protein turnover, chaperones"
"1464","O","COG1994","Zn-dependent protease (includes SpoIVFB)","Posttranslational modification, protein turnover, chaperones"
"1465","O","COG2077","Peroxiredoxin","Posttranslational modification, protein turnover, chaperones"
"1466","O","COG1277","ABC-type transport system involved in multi-copper enzyme maturation, permease component","Posttranslational modification, protein turnover, chaperones"
"1467","O","COG1266","Membrane protease YdiL, CAAX protease family","Posttranslational modification, protein turnover, chaperones"
"1468","O","COG0829","Urease accessory protein UreH","Posttranslational modification, protein turnover, chaperones"
"1469","O","COG0719","Fe-S cluster assembly scaffold protein SufB","Posttranslational modification, protein turnover, chaperones"
"1470","O","COG0760","Parvulin-like peptidyl-prolyl isomerase","Posttranslational modification, protein turnover, chaperones"
"1471","O","COG4545","Glutaredoxin-related protein","Posttranslational modification, protein turnover, chaperones"
"1472","O","COG2127","ATP-dependent Clp protease adapter protein ClpS","Posttranslational modification, protein turnover, chaperones"
"1473","O","COG1585","Membrane protein implicated in regulation of membrane protease activity","Posttranslational modification, protein turnover, chaperones"
"1474","O","COG5656","Importin, protein involved in nuclear import ","Posttranslational modification, protein turnover, chaperones"
"1475","O","COG5533","Ubiquitin C-terminal hydrolase","Posttranslational modification, protein turnover, chaperones"
"1476","O","COG5113","Ubiquitin fusion degradation protein 2 ","Posttranslational modification, protein turnover, chaperones"
"1477","O","COG0225","Peptide methionine sulfoxide reductase MsrA","Posttranslational modification, protein turnover, chaperones"
"1478","O","COG1305","Transglutaminase-like enzyme, putative cysteine protease","Posttranslational modification, protein turnover, chaperones"
"1479","O","COG1310","Proteasome lid subunit RPN8/RPN11, contains Jab1/MPN domain metalloenzyme (JAMM) motif","Posttranslational modification, protein turnover, chaperones"
"1480","O","COG3236","Predicted NAD-dependent protein-ADP-ribosyltransferase YbiA, DUF1768 family","Posttranslational modification, protein turnover, chaperones"
"1481","O","COG4826","Serine protease inhibitor","Posttranslational modification, protein turnover, chaperones"
"1482","O","COG3678","Periplasmic protein refolding chaperone Spy/CpxP family","Posttranslational modification, protein turnover, chaperones"
"1483","O","COG5272","Ubiquitin","Posttranslational modification, protein turnover, chaperones"
"1484","O","COG2234","Zn-dependent amino- or carboxypeptidase, M28 family","Posttranslational modification, protein turnover, chaperones"
"1485","O","COG5640","Secreted trypsin-like serine protease","Posttranslational modification, protein turnover, chaperones"
"1486","O","COG1262","Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain","Posttranslational modification, protein turnover, chaperones"
"1487","O","COG0793","C-terminal processing protease CtpA/Prc, contains a PDZ domain","Posttranslational modification, protein turnover, chaperones"
"1488","O","COG0846","NAD-dependent protein deacetylase, SIR2 family","Posttranslational modification, protein turnover, chaperones"
"1489","O","COG2020","Protein-S-isoprenylcysteine O-methyltransferase Ste14","Posttranslational modification, protein turnover, chaperones"
"1490","O","COG5227","Ubiquitin-like protein (sentrin) ","Posttranslational modification, protein turnover, chaperones"
"1491","O","COG5549","Predicted Zn-dependent protease","Posttranslational modification, protein turnover, chaperones"
"1492","O","COG1220","ATP-dependent protease HslVU (ClpYQ), ATPase subunit","Posttranslational modification, protein turnover, chaperones"
